"date","ticker","price"
2004-09-01,NESN.SW,28.6
2004-10-01,NESN.SW,28.325001
2004-11-01,NESN.SW,29.25
2004-12-01,NESN.SW,29.75
2005-01-01,NESN.SW,31.200001
2005-02-01,NESN.SW,32.297001
2005-03-01,NESN.SW,32.724998
2005-04-01,NESN.SW,31.299999
2005-05-01,NESN.SW,32.849998
2005-06-01,NESN.SW,32.799999
2005-07-01,NESN.SW,35.349998
2005-08-01,NESN.SW,35.200001
2005-09-01,NESN.SW,37.900002
2005-10-01,NESN.SW,38.400002
2005-11-01,NESN.SW,39
2005-12-01,NESN.SW,39.299999
2006-01-01,NESN.SW,37.5
2006-02-01,NESN.SW,38.575001
2006-03-01,NESN.SW,38.700001
2006-04-01,NESN.SW,37.825001
2006-05-01,NESN.SW,36.349998
2006-06-01,NESN.SW,38.400002
2006-07-01,NESN.SW,40.325001
2006-08-01,NESN.SW,42.325001
2006-09-01,NESN.SW,43.599998
2006-10-01,NESN.SW,42.5
2006-11-01,NESN.SW,42.299999
2006-12-01,NESN.SW,43.299999
2007-01-01,NESN.SW,45.625
2007-02-01,NESN.SW,45.400002
2007-03-01,NESN.SW,47.325001
2007-04-01,NESN.SW,47.974998
2007-05-01,NESN.SW,47.700001
2007-06-01,NESN.SW,46.599998
2007-07-01,NESN.SW,46.5
2007-08-01,NESN.SW,52.549999
2007-09-01,NESN.SW,52.299999
2007-10-01,NESN.SW,53.450001
2007-11-01,NESN.SW,54.299999
2007-12-01,NESN.SW,52
2008-01-01,NESN.SW,48.299999
2008-02-01,NESN.SW,49.950001
2008-03-01,NESN.SW,49.625
2008-04-01,NESN.SW,49.700001
2008-05-01,NESN.SW,51.25
2008-06-01,NESN.SW,46.16
2008-07-01,NESN.SW,46.080002
2008-08-01,NESN.SW,48.599998
2008-09-01,NESN.SW,48.200001
2008-10-01,NESN.SW,45
2008-11-01,NESN.SW,43.939999
2008-12-01,NESN.SW,41.599998
2009-01-01,NESN.SW,40.18
2009-02-01,NESN.SW,38.34
2009-03-01,NESN.SW,38.48
2009-04-01,NESN.SW,37.360001
2009-05-01,NESN.SW,38.700001
2009-06-01,NESN.SW,40.919998
2009-07-01,NESN.SW,43.98
2009-08-01,NESN.SW,43.98
2009-09-01,NESN.SW,44.16
2009-10-01,NESN.SW,47.82
2009-11-01,NESN.SW,47.48
2009-12-01,NESN.SW,50.200001
2010-01-01,NESN.SW,50.5
2010-02-01,NESN.SW,53.450001
2010-03-01,NESN.SW,54
2010-04-01,NESN.SW,52.849998
2010-05-01,NESN.SW,52.400002
2010-06-01,NESN.SW,52.200001
2010-07-01,NESN.SW,51.5
2010-08-01,NESN.SW,52.599998
2010-09-01,NESN.SW,52.349998
2010-10-01,NESN.SW,53.900002
2010-11-01,NESN.SW,54.549999
2010-12-01,NESN.SW,54.75
2011-01-01,NESN.SW,51.049999
2011-02-01,NESN.SW,52.599998
2011-03-01,NESN.SW,52.650002
2011-04-01,NESN.SW,53.700001
2011-05-01,NESN.SW,54.75
2011-06-01,NESN.SW,52.25
2011-07-01,NESN.SW,50.25
2011-08-01,NESN.SW,49.91
2011-09-01,NESN.SW,50.099998
2011-10-01,NESN.SW,50.900002
2011-11-01,NESN.SW,51.150002
2011-12-01,NESN.SW,54
2012-01-01,NESN.SW,52.75
2012-02-01,NESN.SW,55.299999
2012-03-01,NESN.SW,56.799999
2012-04-01,NESN.SW,55.599998
2012-05-01,NESN.SW,55.049999
2012-06-01,NESN.SW,56.549999
2012-07-01,NESN.SW,60.049999
2012-08-01,NESN.SW,59.349998
2012-09-01,NESN.SW,59.299999
2012-10-01,NESN.SW,59.099998
2012-11-01,NESN.SW,60.650002
2012-12-01,NESN.SW,59.599998
2013-01-01,NESN.SW,63.900002
2013-02-01,NESN.SW,65.5
2013-03-01,NESN.SW,68.650002
2013-04-01,NESN.SW,66.400002
2013-05-01,NESN.SW,63.450001
2013-06-01,NESN.SW,61.950001
2013-07-01,NESN.SW,62.700001
2013-08-01,NESN.SW,61.049999
2013-09-01,NESN.SW,63.25
2013-10-01,NESN.SW,65.5
2013-11-01,NESN.SW,66.199997
2013-12-01,NESN.SW,65.300003
2014-01-01,NESN.SW,65.800003
2014-02-01,NESN.SW,66.599998
2014-03-01,NESN.SW,66.550003
2014-04-01,NESN.SW,67.949997
2014-05-01,NESN.SW,70.25
2014-06-01,NESN.SW,68.699997
2014-07-01,NESN.SW,67.550003
2014-08-01,NESN.SW,71.25
2014-09-01,NESN.SW,70.25
2014-10-01,NESN.SW,70.400002
2014-11-01,NESN.SW,72.550003
2014-12-01,NESN.SW,72.949997
2015-01-01,NESN.SW,70.449997
2015-02-01,NESN.SW,74.400002
2015-03-01,NESN.SW,73.400002
2015-04-01,NESN.SW,72.900002
2015-05-01,NESN.SW,72.900002
2015-06-01,NESN.SW,67.5
2015-07-01,NESN.SW,73.199997
2015-08-01,NESN.SW,71.300003
2015-09-01,NESN.SW,73.25
2015-10-01,NESN.SW,75.599998
2015-11-01,NESN.SW,76.349998
2015-12-01,NESN.SW,74.550003
2016-01-01,NESN.SW,75.199997
2016-02-01,NESN.SW,70.099998
2016-03-01,NESN.SW,71.849998
2016-04-01,NESN.SW,71.5
2016-05-01,NESN.SW,73.400002
2016-06-01,NESN.SW,75.150002
2016-07-01,NESN.SW,77.699997
2016-08-01,NESN.SW,78.300003
2016-09-01,NESN.SW,76.550003
2016-10-01,NESN.SW,71.75
2016-11-01,NESN.SW,68.400002
2016-12-01,NESN.SW,73.050003
2017-01-01,NESN.SW,72.300003
2017-02-01,NESN.SW,74.25
2017-03-01,NESN.SW,76.849998
2017-04-01,NESN.SW,76.650002
2017-05-01,NESN.SW,82.650002
2017-06-01,NESN.SW,83.449997
2017-07-01,NESN.SW,81.699997
2017-08-01,NESN.SW,81.349998
2017-09-01,NESN.SW,81.099998
2017-10-01,NESN.SW,83.900002
2017-11-01,NESN.SW,84.25
2017-12-01,NESN.SW,83.800003
2018-01-01,NESN.SW,80.419998
2018-02-01,NESN.SW,75.279999
2018-03-01,NESN.SW,75.620003
2018-04-01,NESN.SW,76.980003
2018-05-01,NESN.SW,74.379997
2018-06-01,NESN.SW,76.900002
2018-07-01,NESN.SW,80.699997
2018-08-01,NESN.SW,81.379997
2018-09-01,NESN.SW,81.82
2018-10-01,NESN.SW,85.120003
2018-11-01,NESN.SW,85.139999
2018-12-01,NESN.SW,79.800003
2019-01-01,NESN.SW,86.440002
2019-02-01,NESN.SW,90.360001
2019-03-01,NESN.SW,94.980003
2019-04-01,NESN.SW,98.050003
2019-05-01,NESN.SW,99.550003
2019-06-01,NESN.SW,101.059998
2019-07-01,NESN.SW,105.699997
2019-08-01,NESN.SW,111
2019-09-01,NESN.SW,108.279999
2019-10-01,NESN.SW,105.32
2019-11-01,NESN.SW,103.919998
2019-12-01,NESN.SW,104.779999
2020-01-01,NESN.SW,106.379997
2020-02-01,NESN.SW,98.849998
2020-03-01,NESN.SW,99.449997
2020-04-01,NESN.SW,101.900002
2020-05-01,NESN.SW,103.860001
2020-06-01,NESN.SW,104.739998
2020-07-01,NESN.SW,108.099998
2020-08-01,NESN.SW,108.559998
2020-09-01,NESN.SW,109.339996
2020-10-01,NESN.SW,103.099998
2020-11-01,NESN.SW,101.18
2020-12-01,NESN.SW,104.260002
